Average Trip Duration (minutes),Amount of Users,Mode of User type
11.169354838709678,124,1
12.311614730878187,353,1
22.998305084745763,590,1
12.726829268292683,205,1
12.817204301075268,93,1
13.034722222222221,144,1
11.835164835164836,182,1
12.304054054054054,148,1
13.064102564102564,156,1
11.75,208,1
11.333333333333334,351,1
11.686084142394822,309,1
14.801470588235293,136,1
11.375,64,1
10.409090909090908,44,1
10.046511627906977,43,1
11.142857142857142,21,1
8.764705882352942,17,1
8.0,1,1
20.5,2,1
10.5,2,1
8.416666666666666,12,1
10.525641025641026,78,1
12.872053872053872,297,1
12.301346801346801,594,1
14.408163265306122,294,1
12.479452054794521,146,1
12.805369127516778,149,1
11.519553072625698,179,1
11.568527918781726,197,1
12.94578313253012,166,1
14.048672566371682,226,1
19.45012787723785,391,1
12.877342419080069,587,1
11.860050890585242,393,1
11.02158273381295,278,1
10.4337899543379,219,1
9.684931506849315,146,1
16.23913043478261,92,1
20.574468085106382,47,1
11.444444444444445,18,1
10.0,10,1
16.77777777777778,9,1
33.333333333333336,3,1
14.125,8,1
11.108108108108109,37,1
9.9,110,1
12.075980392156863,408,1
22.896358543417367,714,1
13.73209549071618,377,1
13.06701030927835,194,1
13.457142857142857,175,1
12.37704918032787,183,1
13.350253807106599,197,1
19.098360655737704,183,1
14.135964912280702,228,1
11.69889502762431,362,1
12.551505546751189,631,1
11.428571428571429,420,1
11.664335664335665,286,1
11.124293785310735,177,1
10.923664122137405,131,1
11.285714285714286,91,1
12.357142857142858,42,1
44.476190476190474,21,1
9.9,10,1
6.285714285714286,7,1
11.4,5,1
96.33333333333333,9,1
9.63888888888889,36,1
11.21551724137931,116,1
12.361344537815127,357,1
12.341917024320457,699,1
13.96358543417367,357,1
13.111764705882353,170,1
13.53448275862069,174,1
11.990196078431373,204,1
11.88888888888889,189,1
14.55609756097561,205,1
13.378378378378379,222,1
13.00501253132832,399,1
12.41635687732342,538,1
12.858333333333333,360,1
11.551236749116608,283,1
12.491329479768787,173,1
47.42384105960265,151,1
10.89041095890411,73,1
12.127659574468085,47,1
11.727272727272727,22,1
9.833333333333334,18,1
10.0,9,1
273.6666666666667,3,2
13.166666666666666,6,1
11.148148148148149,27,1
10.357894736842105,95,1
12.859934853420196,307,1
13.221848739495798,595,1
11.892030848329048,389,1
12.366336633663366,202,1
15.304568527918782,197,1
13.78640776699029,206,1
16.289473684210527,228,1
14.285714285714286,203,1
13.112,250,1
12.181818181818182,418,1
14.349177330895795,547,1
12.162650602409638,332,1
12.360406091370558,197,1
13.114457831325302,166,1
16.72222222222222,126,1
11.232323232323232,99,1
11.585714285714285,70,1
24.22222222222222,54,1
682.9074074074074,54,1
14.4,30,1
132.0,7,1
6.0,3,1
13.25,4,1
12.307692307692308,13,1
11.91304347826087,46,1
21.821428571428573,84,1
14.178343949044587,157,1
17.46829268292683,205,1
16.976377952755904,254,1
17.366666666666667,270,1
23.049668874172184,302,1
20.402640264026402,303,1
18.833333333333332,258,1
17.761133603238868,247,1
42.009661835748794,207,1
13.013986013986013,143,1
21.346938775510203,147,1
13.714285714285714,126,1
16.089285714285715,112,1
11.849462365591398,93,1
27.876404494382022,89,1
10.610169491525424,59,1
21.517857142857142,56,1
294.52,25,1
417.0,5,1
10.5,2,1
7.0,1,1
12.0,5,1
18.75,4,1
11.947368421052632,19,1
9.379310344827585,29,1
14.566666666666666,60,1
9.1,70,1
13.114285714285714,70,1
13.975609756097562,82,1
55.38028169014085,71,1
13.623931623931623,117,1
10.772413793103448,145,1
10.158620689655173,145,1
477.5981308411215,107,1
15.233644859813085,107,1
10.68235294117647,85,1
10.784810126582279,79,1
17.666666666666668,63,1
11.571428571428571,42,1
326.27272727272725,22,1
18.4,10,[1 2]
8.666666666666666,6,1
6.0,1,1
95.72727272727273,11,1
9.972222222222221,36,1
10.62037037037037,108,1
13.033333333333333,330,1
16.144079885877318,701,1
13.537790697674419,344,1
18.55188679245283,212,1
13.301136363636363,176,1
14.57943925233645,214,1
12.426395939086294,197,1
13.378238341968911,193,1
15.054166666666667,240,1
12.617154811715482,478,1
12.980152671755725,655,1
11.647450110864744,451,1
11.352739726027398,292,1
15.239795918367347,196,1
13.57857142857143,140,1
11.974025974025974,77,1
17.63157894736842,38,1
10.058823529411764,17,1
15.333333333333334,3,1
13.153846153846153,13,1
3.0,1,1
36.888888888888886,9,1
10.088235294117647,34,1
16.86111111111111,108,1
100.34666666666666,375,1
12.836795252225519,674,1
99.76685393258427,356,1
12.34375,160,1
10.80952380952381,147,1
11.634831460674157,178,1
14.119496855345911,159,1
12.265432098765432,162,1
19.22222222222222,171,1
11.991525423728813,354,1
12.504950495049505,505,1
11.298245614035087,342,1
11.547826086956523,230,1
18.70063694267516,157,1
9.787610619469026,113,1
12.779220779220779,77,1
10.926829268292684,41,1
12.615384615384615,13,1
14.0,8,1
11.333333333333334,6,1
47.0,3,1
11.88888888888889,9,1
10.035714285714286,28,1
11.946808510638299,94,1
13.039867109634551,301,1
15.232673267326733,606,1
12.871794871794872,312,1
12.98136645962733,161,1
18.493333333333332,150,1
11.966887417218542,151,1
12.757961783439491,157,1
19.017543859649123,171,1
55.388888888888886,198,1
12.266457680250785,319,1
13.215953307392995,514,1
11.882882882882884,333,1
11.495967741935484,248,1
25.314814814814813,162,1
11.068702290076336,131,1
11.192307692307692,78,1
11.18918918918919,37,1
9.61111111111111,18,1
17.46153846153846,13,1
489.625,8,1
6.666666666666667,3,1
15.571428571428571,7,1
9.59375,32,1
10.683168316831683,101,1
12.026058631921824,307,1
13.022580645161291,620,1
11.495176848874598,311,1
12.025316455696203,158,1
11.507352941176471,136,1
12.620111731843576,179,1
11.184049079754601,163,1
13.513333333333334,150,1
13.061538461538461,195,1
24.627659574468087,376,1
13.647058823529411,527,1
11.694285714285714,350,1
10.461904761904762,210,1
10.518987341772151,158,1
9.845588235294118,136,1
11.70873786407767,103,1
13.26,50,1
17.333333333333332,36,1
13.842105263157896,19,1
11.363636363636363,11,1
10.75,4,1
10.8,5,1
10.482758620689655,29,1
10.957894736842105,95,1
12.829090909090908,275,1
17.254716981132077,530,1
13.184931506849315,292,1
13.938202247191011,178,1
12.171270718232044,181,1
13.583815028901734,173,1
16.294685990338163,207,1
32.790849673202615,153,1
26.081632653061224,245,1
12.162371134020619,388,1
12.96376811594203,414,1
12.312280701754386,285,1
17.96067415730337,178,1
10.627659574468085,94,1
74.92,75,1
11.565217391304348,69,1
11.666666666666666,51,1
69.93103448275862,29,1
60.0,17,1
52.3125,16,1
6.4,5,1
13.666666666666666,3,1
8.8,5,1
15.9,10,1
17.416666666666668,36,1
21.444444444444443,72,1
9.01,100,1
14.741935483870968,124,1
17.624242424242425,165,1
76.56213017751479,169,1
44.21052631578947,152,1
13.95625,160,1
15.703910614525139,179,1
13.263513513513514,148,1
13.654676258992806,139,1
12.35483870967742,124,1
11.192307692307692,104,1
10.452054794520548,73,1
12.338235294117647,68,1
9.333333333333334,45,1
11.86111111111111,36,1
11.521739130434783,23,1
12.52,25,1
352.7857142857143,28,1
16.0,5,1
70.0,1,2
13.25,4,1
10.6,10,1
14.555555555555555,27,1
15.375,40,1
31.9390243902439,82,1
13.771428571428572,105,1
20.91823899371069,159,1
62.36708860759494,158,1
21.404109589041095,146,1
15.352941176470589,153,1
17.532894736842106,152,1
38.16107382550336,149,1
15.433823529411764,136,1
11.56910569105691,123,1
11.047619047619047,105,1
10.480519480519481,77,1
8.46551724137931,58,1
19.0,53,1
240.13888888888889,36,1
8.8,10,1
9.941176470588236,17,1
6.5,4,1
20.285714285714285,7,1
12.7,10,1
9.709677419354838,31,1
325.1914893617021,94,1
13.185950413223141,242,1
13.34125636672326,589,1
11.843450479233226,313,1
14.618320610687023,131,1
12.701986754966887,151,1
9.878378378378379,148,1
11.548148148148147,135,1
13.913333333333334,150,1
12.423728813559322,177,1
11.246006389776358,313,1
12.177514792899409,507,1
12.297058823529412,340,1
10.884615384615385,208,1
17.582278481012658,158,1
18.22,100,1
155.24242424242425,66,1
12.575757575757576,33,1
9.833333333333334,18,1
22.153846153846153,13,1
8.857142857142858,7,1
5.857142857142857,7,1
8.25,4,1
8.5,36,1
10.934065934065934,91,1
12.065972222222221,288,1
13.44189852700491,611,1
12.700325732899023,307,1
10.860606060606061,165,1
10.275862068965518,145,1
52.45679012345679,162,1
14.473333333333333,150,1
13.736842105263158,152,1
12.196629213483146,178,1
12.501567398119123,319,1
11.967213114754099,488,1
11.973988439306359,346,1
12.531746031746032,252,1
11.210526315789474,152,1
22.171974522292995,157,1
10.342105263157896,76,1
30.647058823529413,34,1
64.29411764705883,17,1
53.09090909090909,11,1
10.88888888888889,9,1
38.0,1,1
19.0,2,1
8.64516129032258,31,1
11.33,100,1
12.634615384615385,312,1
12.037037037037036,567,1
11.701219512195122,328,1
11.953488372093023,129,1
98.01973684210526,152,1
12.080459770114942,174,1
13.532467532467532,154,1
14.898550724637682,138,1
12.29611650485437,206,1
12.487179487179487,351,1
15.392354124748492,497,1
28.38006230529595,321,1
15.476190476190476,210,1
11.944,125,1
16.798076923076923,104,1
13.046153846153846,65,1
15.323529411764707,34,1
9.05,20,1
10.5,10,1
4.625,8,1
5.0,2,1
12.571428571428571,7,1
10.6,30,1
35.0,80,1
50.37795275590551,254,1
11.48975791433892,537,1
47.92226148409894,283,1
10.86,150,1
12.240506329113924,158,1
17.284023668639055,169,1
16.568181818181817,132,1
14.713375796178344,157,1
18.335,200,1
13.255892255892256,297,1
63.41372141372141,481,1
12.350340136054422,294,1
11.04,200,1
26.502793296089386,179,1
8.755102040816327,98,1
11.63855421686747,83,1
10.136363636363637,44,1
14.222222222222221,27,1
11.894736842105264,19,1
11.375,8,1
99.0,6,[1 2]
16.25,4,1
10.521739130434783,23,1
11.76086956521739,92,1
12.784860557768924,251,1
12.274390243902438,492,1
12.287581699346406,306,1
16.652173913043477,184,1
12.401098901098901,182,1
13.50925925925926,216,1
12.474747474747474,198,1
17.58407079646018,226,1
19.07751937984496,258,1
12.558073654390935,353,1
13.524038461538462,416,1
12.251592356687897,314,1
57.01025641025641,195,1
14.502890173410405,173,1
11.772277227722773,101,1
61.586666666666666,75,1
19.765625,64,1
21.555555555555557,45,1
16.408163265306122,49,1
54.357142857142854,28,1
21.833333333333332,6,[1 2]
14.5,8,1
5.0,2,1
220.53333333333333,15,1
12.076923076923077,26,1
17.728395061728396,81,1
11.666666666666666,120,1
16.32894736842105,152,1
18.744292237442924,219,1
21.640495867768596,242,1
29.62264150943396,265,1
50.76,250,1
18.200704225352112,284,1
18.511415525114156,219,1
52.63030303030303,165,1
12.177142857142858,175,1
13.091549295774648,142,1
16.140350877192983,114,1
19.741176470588236,85,1
9.797619047619047,84,1
28.0,53,1
10.76595744680851,47,1
16.782608695652176,46,1
1264.0,22,1
26.4,5,1
8.5,2,1
9.428571428571429,7,1
11.666666666666666,12,1
14.392857142857142,28,1
11.7,60,1
16.336633663366335,101,1
14.174496644295303,149,1
188.2828282828283,99,1
13.457364341085272,129,1
11.817391304347826,115,1
12.908536585365853,164,1
23.797687861271676,173,1
13.137254901960784,153,1
11.155844155844155,77,1
10.95,20,1
10.25,20,1
11.666666666666666,24,1
10.1875,16,1
7.333333333333333,12,1
8.75,20,1
10.0,15,1
62.333333333333336,6,1
17.0,6,1
30.0,1,1
12.666666666666666,6,1
12.318181818181818,22,1
11.6,55,1
15.715909090909092,176,1
17.538277511961724,418,1
118.09569377990431,209,1
16.991150442477878,113,1
10.75925925925926,108,1
9.82312925170068,147,1
11.045112781954888,133,1
11.526717557251908,131,1
12.040697674418604,172,1
11.815286624203821,314,1
42.23505154639175,485,1
32.875370919881306,337,1
11.126829268292683,205,1
10.387323943661972,142,1
9.916666666666666,84,1
12.814814814814815,54,1
12.18918918918919,37,1
62.23809523809524,21,1
11.3,10,1
11.333333333333334,6,1
10.0,2,1
9.5,4,1
10.851851851851851,27,1
9.254237288135593,59,1
11.202020202020202,198,1
11.991825613079019,367,1
10.873015873015873,189,1
26.8,100,1
12.09009009009009,111,1
9.444444444444445,135,1
11.40677966101695,118,1
11.075,120,1
12.559748427672956,159,1
11.772549019607844,255,1
14.223076923076922,390,1
11.5,248,1
18.380116959064328,171,1
184.55555555555554,99,1
21.583333333333332,84,1
12.46808510638298,47,1
15.84375,32,1
12.0,5,1
10.0,12,1
14.5,6,1
7.0,2,1
8.2,5,1
10.333333333333334,33,1
11.552631578947368,76,1
12.797979797979798,198,1
12.931818181818182,440,1
11.235294117647058,255,1
12.611570247933884,121,1
12.234899328859061,149,1
13.595375722543352,173,1
11.512987012987013,154,1
11.763513513513514,148,1
12.236263736263735,182,1
12.438356164383562,292,1
12.747228381374724,451,1
25.399328859060404,298,1
37.20670391061452,179,1
10.345132743362832,113,1
25.35,100,1
10.5,54,1
10.4,30,1
11.411764705882353,17,1
11.0,13,1
11.555555555555555,9,1
55.5,8,[1 2]
5.0,2,[1 2]
11.04,25,1
11.835443037974683,79,1
21.10548523206751,237,1
12.558558558558559,444,1
12.578740157480315,254,1
13.272727272727273,154,1
16.01578947368421,190,1
13.191387559808613,209,1
15.53370786516854,178,1
18.43010752688172,186,1
31.495689655172413,232,1
13.370481927710843,332,1
20.86266094420601,466,1
25.733590733590734,259,1
11.755102040816327,196,1
12.787878787878787,99,1
23.105263157894736,95,1
10.743243243243244,74,1
115.5,40,1
11.714285714285714,28,1
10.2,15,1
11.75,12,1
9.4,5,1
9.666666666666666,3,1
13.615384615384615,13,1
12.333333333333334,21,1
13.714285714285714,49,1
11.03370786516854,89,1
11.166666666666666,102,1
10.807692307692308,78,1
11.53061224489796,98,1
10.465116279069768,86,1
17.462962962962962,54,1
10.36734693877551,49,1
11.882352941176471,68,1
10.764705882352942,85,1
12.193877551020408,98,1
218.58333333333334,120,1
13.275862068965518,58,1
88.3265306122449,49,1
9.486486486486486,37,1
151.12765957446808,47,1
11.705882352941176,34,1
11.935483870967742,31,1
43.72222222222222,36,1
16.88,25,1
14.75,4,1
7.5,4,1
10.25,8,1
14.11111111111111,9,1
10.826086956521738,23,1
11.48936170212766,47,1
24.55056179775281,89,1
12.854545454545455,110,1
16.882882882882882,111,1
19.917127071823206,181,1
36.796875,128,1
18.807947019867548,151,1
14.639097744360901,133,1
17.58695652173913,92,1
18.012820512820515,78,1
11.738461538461538,65,1
13.8,55,1
21.0,50,1
15.5,44,1
11.395833333333334,48,1
10.9375,16,1
1348.4117647058824,17,1
18.076923076923077,13,1
12.285714285714286,14,1
158.0,4,1
7.0,1,1
12.4,5,1
9.714285714285714,7,1
12.357142857142858,14,1
7.72,25,1
14.153846153846153,52,1
13.05084745762712,59,1
16.92105263157895,76,1
16.011111111111113,90,1
24.072916666666668,96,1
16.57471264367816,87,1
144.9,110,1
12.217391304347826,69,1
13.5,86,1
255.33333333333334,72,1
12.02127659574468,47,1
20.333333333333332,48,1
12.0,33,1
11.275862068965518,29,1
13.1,10,1
7.2,5,1
15.5,8,1
8.0,2,1
14.5,2,[1 2]
10.166666666666666,6,1
11.857142857142858,7,1
12.428571428571429,7,1
10.952380952380953,21,1
10.28,75,1
10.582089552238806,67,1
14.813333333333333,75,1
11.662790697674419,86,1
14.53061224489796,98,1
30.135416666666668,96,1
11.822784810126583,79,1
17.558823529411764,68,1
13.636363636363637,66,1
10.20754716981132,53,1
11.371428571428572,35,1
17.85,40,1
11.333333333333334,27,1
14.947368421052632,19,1
11.476190476190476,21,1
9.875,16,1
152.63636363636363,11,1
15.2,10,1
14.75,4,1
7.0,1,1
12.5,2,[1 2]
7.0,3,1
116.88888888888889,9,1
13.125,16,1
19.291666666666668,24,1
17.9375,32,1
23.0,36,1
21.3953488372093,43,1
22.12727272727273,55,1
26.956989247311828,93,1
21.659574468085108,47,1
18.851063829787233,47,1
9.096774193548388,31,1
134.57142857142858,42,1
8.411764705882353,17,1
11.727272727272727,33,1
4.2,15,1
12.578947368421053,19,1
15.5,10,1
18.8,10,1
16.4,5,1
10.857142857142858,7,1
8.0,1,1
10.666666666666666,3,1
10.25,4,1
11.9375,16,1
9.931818181818182,44,1
10.263157894736842,95,1
14.405063291139241,79,1
11.208333333333334,48,1
16.289473684210527,76,1
14.174418604651162,86,1
11.810526315789474,95,1
13.927083333333334,96,1
13.857142857142858,98,1
13.292682926829269,123,1
13.794326241134751,141,1
22.386363636363637,88,1
11.611940298507463,67,1
10.744186046511627,43,1
11.243243243243244,37,1
11.379310344827585,29,1
39.083333333333336,24,1
7.714285714285714,7,1
571.1,10,[1 2]
13.818181818181818,11,1
14.666666666666666,3,1
6.0,1,1
12.88888888888889,18,1
11.425,40,1
11.258620689655173,58,1
10.974193548387097,155,1
12.842105263157896,114,1
9.82716049382716,81,1
17.072164948453608,97,1
22.84375,96,1
63.21782178217822,101,1
12.479591836734693,98,1
28.658730158730158,126,1
12.692307692307692,156,1
13.936781609195402,174,1
21.900990099009903,101,1
13.481012658227849,79,1
11.53968253968254,63,1
10.325,40,1
12.026315789473685,38,1
10.05,20,1
9.333333333333334,15,1
8.222222222222221,9,1
11.125,8,1
6.0,2,1
13.5,2,1
13.666666666666666,9,1
8.84,25,1
10.515151515151516,33,1
12.075757575757576,66,1
11.486486486486486,37,1
9.45,40,1
45.08,50,1
11.675324675324676,77,1
11.514285714285714,35,1
10.333333333333334,48,1
16.0,41,1
9.951612903225806,62,1
11.241379310344827,87,1
13.777777777777779,54,1
10.931818181818182,44,1
11.733333333333333,45,1
11.588235294117647,34,1
12.878787878787879,33,1
9.466666666666667,15,1
13.2,15,1
317.57894736842104,19,2
18.666666666666668,12,1
2350.8333333333335,6,2
16.666666666666668,3,1
20.25,4,1
14.666666666666666,9,1
27.625,16,1
13.071428571428571,42,1
17.916666666666668,72,1
37.39393939393939,99,1
21.653543307086615,127,1
30.678321678321677,143,1
28.488095238095237,168,1
20.4873417721519,158,1
18.971264367816094,174,1
18.0,130,1
17.085714285714285,70,1
12.2,60,1
21.90625,64,1
9.054054054054054,37,1
15.5,28,1
11.0,24,1
15.583333333333334,24,1
13.555555555555555,9,1
13.555555555555555,9,1
19.4,5,2
6.666666666666667,3,1
14.0,1,1
758.6666666666666,6,1
7.833333333333333,6,1
9.0,8,1
12.071428571428571,28,1
11.028571428571428,35,1
11.84,50,1
20.58108108108108,74,1
20.093023255813954,86,1
18.280898876404493,89,1
17.511111111111113,90,1
16.302083333333332,96,1
12.771084337349398,83,1
69.04109589041096,73,1
13.942857142857143,70,1
13.18421052631579,38,1
8.931034482758621,29,1
580.3157894736842,19,1
217.85714285714286,28,1
10.8125,16,1
8.909090909090908,11,1
21.2,5,1
17.0,3,2
22.5,2,[1 2]
11.666666666666666,3,1
12.222222222222221,9,1
11.571428571428571,28,1
12.22,50,1
11.535714285714286,112,1
12.662650602409638,83,1
