Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
17.448275862068964,29,18,11,62.0,38.0
33.76315789473684,38,11,27,29.0,71.0
32.2,45,10,35,22.0,78.0
17.442622950819672,61,19,42,31.0,69.0
27.425531914893618,94,30,64,32.0,68.0
28.8,80,21,59,26.0,74.0
19.135135135135137,74,30,44,41.0,59.0
13.173913043478262,23,9,14,39.0,61.0
18.272727272727273,22,12,10,55.0,45.0
8.428571428571429,14,11,3,79.0,21.0
12.875,24,11,13,46.0,54.0
9.9,10,3,7,30.0,70.0
16.142857142857142,7,5,2,71.0,29.0
32.666666666666664,6,2,4,33.0,67.0
18.2,5,4,1,80.0,20.0
11.0,3,2,1,67.0,33.0
12.0,5,3,2,60.0,40.0
15.25,8,5,3,62.0,38.0
341.75,4,2,2,50.0,50.0
26.5,2,2,0,100.0,0.0
40.0,3,3,0,100.0,0.0
6.0,3,0,3,0.0,100.0
8.4,5,3,2,60.0,40.0
6.8,5,2,3,40.0,60.0
31.416666666666668,12,3,9,25.0,75.0
14.185185185185185,27,7,20,26.0,74.0
23.785714285714285,42,9,33,21.0,79.0
16.333333333333332,57,28,29,49.0,51.0
24.75,48,13,35,27.0,73.0
19.40740740740741,27,8,19,30.0,70.0
13.5,34,13,21,38.0,62.0
23.12,25,11,14,44.0,56.0
18.10810810810811,37,18,19,49.0,51.0
39.34615384615385,26,15,11,58.0,42.0
9.0,21,3,18,14.0,86.0
10.076923076923077,13,8,5,62.0,38.0
15.6,15,8,7,53.0,47.0
19.307692307692307,13,6,7,46.0,54.0
26.46153846153846,13,6,7,46.0,54.0
10.333333333333334,6,4,2,67.0,33.0
5.428571428571429,7,4,3,57.0,43.0
45.0,2,0,2,0.0,100.0
33.666666666666664,3,2,1,67.0,33.0
223.33333333333334,3,0,3,0.0,100.0
5.833333333333333,6,4,2,67.0,33.0
11.125,8,5,3,62.0,38.0
9.5,8,5,3,62.0,38.0
8.756756756756756,37,20,17,54.0,46.0
12.862068965517242,58,31,27,53.0,47.0
30.11627906976744,43,19,24,44.0,56.0
12.935483870967742,31,15,16,48.0,52.0
9.971428571428572,35,17,18,49.0,51.0
20.195121951219512,41,20,21,49.0,51.0
15.045454545454545,44,20,24,45.0,55.0
21.62857142857143,35,16,19,46.0,54.0
16.285714285714285,28,17,11,61.0,39.0
11.35483870967742,31,15,16,48.0,52.0
14.85,80,38,42,48.0,52.0
12.203389830508474,59,26,33,44.0,56.0
15.232558139534884,43,28,15,65.0,35.0
36.65384615384615,26,14,12,54.0,46.0
10.38888888888889,18,11,7,61.0,39.0
23.0,8,4,4,50.0,50.0
12.125,8,6,2,75.0,25.0
15.0,1,1,0,100.0,0.0
16.142857142857142,7,3,4,43.0,57.0
5.0,1,1,0,100.0,0.0
13.0,2,2,0,100.0,0.0
21.166666666666668,6,3,3,50.0,50.0
7.625,8,6,2,75.0,25.0
9.76,25,12,13,48.0,52.0
14.170731707317072,41,20,21,49.0,51.0
12.314285714285715,70,36,34,51.0,49.0
9.868421052631579,38,24,14,63.0,37.0
10.066666666666666,30,10,20,33.0,67.0
14.23076923076923,52,26,26,50.0,50.0
32.19444444444444,36,15,21,42.0,58.0
19.058823529411764,34,17,17,50.0,50.0
13.846153846153847,39,22,17,56.0,44.0
17.897058823529413,68,31,37,46.0,54.0
12.3,60,37,23,62.0,38.0
12.914634146341463,82,38,44,46.0,54.0
14.68421052631579,76,50,26,66.0,34.0
13.551724137931034,29,11,18,38.0,62.0
16.405405405405407,37,24,13,65.0,35.0
8.782608695652174,23,12,11,52.0,48.0
13.941176470588236,17,9,8,53.0,47.0
17.5,8,5,3,62.0,38.0
9.11111111111111,9,4,5,44.0,56.0
15.0,1,1,0,100.0,0.0
17.0,1,0,1,0.0,100.0
20.0,5,2,3,40.0,60.0
10.222222222222221,9,4,5,44.0,56.0
8.157894736842104,19,5,14,26.0,74.0
25.325,40,21,19,52.0,48.0
12.016129032258064,62,31,31,50.0,50.0
15.476190476190476,42,25,17,60.0,40.0
12.26923076923077,26,17,9,65.0,35.0
12.25,32,18,14,56.0,44.0
15.066666666666666,30,11,19,37.0,63.0
11.96774193548387,31,19,12,61.0,39.0
14.717948717948717,39,20,19,51.0,49.0
12.710526315789474,38,18,20,47.0,53.0
30.833333333333332,60,31,29,52.0,48.0
15.234567901234568,81,37,44,46.0,54.0
54.529411764705884,34,18,16,53.0,47.0
11.586206896551724,29,13,16,45.0,55.0
20.7,20,13,7,65.0,35.0
19.066666666666666,15,5,10,33.0,67.0
7.75,12,7,5,58.0,42.0
36.0,15,3,12,20.0,80.0
6.8,10,7,3,70.0,30.0
21.4,10,5,5,50.0,50.0
14.428571428571429,7,1,6,14.0,86.0
84.5,2,1,1,50.0,50.0
7.0,5,1,4,20.0,80.0
10.266666666666667,15,8,7,53.0,47.0
8.0,13,8,5,62.0,38.0
15.137931034482758,29,14,15,48.0,52.0
12.253731343283581,67,32,35,48.0,52.0
25.89830508474576,59,36,23,61.0,39.0
19.095238095238095,42,17,25,40.0,60.0
14.76086956521739,46,21,25,46.0,54.0
15.5,44,23,21,52.0,48.0
10.229508196721312,61,28,33,46.0,54.0
17.169811320754718,53,28,25,53.0,47.0
14.46938775510204,49,23,26,47.0,53.0
27.265822784810126,79,39,40,49.0,51.0
14.069306930693068,101,49,52,49.0,51.0
12.207792207792208,77,35,42,45.0,55.0
23.071428571428573,42,25,17,60.0,40.0
14.097560975609756,41,21,20,51.0,49.0
10.380952380952381,21,7,14,33.0,67.0
15.054054054054054,37,14,23,38.0,62.0
11.521739130434783,23,12,11,52.0,48.0
14.23076923076923,13,6,7,46.0,54.0
124.33333333333333,3,3,0,100.0,0.0
28.75,4,3,1,75.0,25.0
1.0,1,1,0,100.0,0.0
9.2,5,1,4,20.0,80.0
11.777777777777779,9,6,3,67.0,33.0
6.666666666666667,9,5,4,56.0,44.0
16.958333333333332,24,7,17,29.0,71.0
11.238095238095237,63,30,33,48.0,52.0
37.1764705882353,51,27,24,53.0,47.0
36.90909090909091,33,25,8,76.0,24.0
15.294117647058824,51,25,26,49.0,51.0
18.385964912280702,57,23,34,40.0,60.0
13.891304347826088,46,24,22,52.0,48.0
28.761904761904763,42,17,25,40.0,60.0
20.308823529411764,68,26,42,38.0,62.0
15.025641025641026,78,35,43,45.0,55.0
15.0,109,49,60,45.0,55.0
17.651162790697676,43,23,20,53.0,47.0
19.28205128205128,39,13,26,33.0,67.0
20.444444444444443,45,9,36,20.0,80.0
11.757575757575758,33,10,23,30.0,70.0
16.41176470588235,34,19,15,56.0,44.0
28.25,28,14,14,50.0,50.0
19.5,12,2,10,17.0,83.0
19.22222222222222,18,7,11,39.0,61.0
23.333333333333332,3,0,3,0.0,100.0
153.0,5,1,4,20.0,80.0
18.333333333333332,3,2,1,67.0,33.0
13.0,3,3,0,100.0,0.0
23.8,5,3,2,60.0,40.0
8.307692307692308,13,11,2,85.0,15.0
18.70967741935484,31,14,17,45.0,55.0
17.142857142857142,35,15,20,43.0,57.0
15.478260869565217,46,19,27,41.0,59.0
30.58823529411765,51,24,27,47.0,53.0
28.367346938775512,49,14,35,29.0,71.0
18.734177215189874,79,25,54,32.0,68.0
27.647058823529413,51,13,38,25.0,75.0
23.772727272727273,66,21,45,32.0,68.0
14.857142857142858,42,17,25,40.0,60.0
18.970588235294116,34,18,16,53.0,47.0
10.689655172413794,29,17,12,59.0,41.0
30.391304347826086,23,12,11,52.0,48.0
11.8125,16,8,8,50.0,50.0
13.785714285714286,28,6,22,21.0,79.0
25.1,40,12,28,30.0,70.0
13.705882352941176,17,5,12,29.0,71.0
11.555555555555555,9,1,8,11.0,89.0
12.76923076923077,13,2,11,15.0,85.0
50.5,10,6,4,60.0,40.0
12.0,2,2,0,100.0,0.0
8.0,1,1,0,100.0,0.0
120.85714285714286,7,2,5,29.0,71.0
75.25,4,2,2,50.0,50.0
12.4,10,6,4,60.0,40.0
14.423076923076923,26,12,14,46.0,54.0
20.347826086956523,23,6,17,26.0,74.0
24.6046511627907,43,7,36,16.0,84.0
21.28813559322034,59,19,40,32.0,68.0
16.46153846153846,52,22,30,42.0,58.0
25.61038961038961,77,26,51,34.0,66.0
18.375,64,28,36,44.0,56.0
22.863013698630137,73,24,49,33.0,67.0
16.054545454545455,55,29,26,53.0,47.0
15.0,59,29,30,49.0,51.0
9.64864864864865,37,15,22,41.0,59.0
17.0,34,10,24,29.0,71.0
15.0,22,11,11,50.0,50.0
23.352941176470587,17,9,8,53.0,47.0
14.736842105263158,19,7,12,37.0,63.0
18.818181818181817,11,5,6,45.0,55.0
55.09090909090909,11,3,8,27.0,73.0
9.5,4,2,2,50.0,50.0
10.25,4,3,1,75.0,25.0
12.0,1,1,0,100.0,0.0
5.5,2,2,0,100.0,0.0
10.846153846153847,13,8,5,62.0,38.0
23.58823529411765,17,5,12,29.0,71.0
13.568627450980392,51,22,29,43.0,57.0
15.494505494505495,91,40,51,44.0,56.0
22.583333333333332,48,26,22,54.0,46.0
6.142857142857143,21,16,5,76.0,24.0
17.954545454545453,44,31,13,70.0,30.0
13.852941176470589,34,19,15,56.0,44.0
10.897435897435898,39,15,24,38.0,62.0
10.777777777777779,18,15,3,83.0,17.0
19.36842105263158,38,18,20,47.0,53.0
22.21311475409836,61,32,29,52.0,48.0
15.870967741935484,62,27,35,44.0,56.0
11.74,50,28,22,56.0,44.0
10.517241379310345,29,11,18,38.0,62.0
12.0,27,17,10,63.0,37.0
9.03448275862069,29,18,11,62.0,38.0
10.277777777777779,18,8,10,44.0,56.0
27.818181818181817,11,6,5,55.0,45.0
15.5,4,1,3,25.0,75.0
3.0,1,0,1,0.0,100.0
8.0,1,0,1,0.0,100.0
5.666666666666667,3,2,1,67.0,33.0
8.307692307692308,13,8,5,62.0,38.0
21.916666666666668,24,8,16,33.0,67.0
9.708333333333334,48,20,28,42.0,58.0
9.771428571428572,70,33,37,47.0,53.0
10.76595744680851,47,28,19,60.0,40.0
18.64516129032258,31,20,11,65.0,35.0
11.065217391304348,46,28,18,61.0,39.0
16.57777777777778,45,23,22,51.0,49.0
16.5,48,25,23,52.0,48.0
17.80952380952381,42,20,22,48.0,52.0
18.135593220338983,59,29,30,49.0,51.0
13.615384615384615,78,40,38,51.0,49.0
12.014705882352942,68,32,36,47.0,53.0
11.795918367346939,49,24,25,49.0,51.0
13.8,25,16,9,64.0,36.0
8.68421052631579,19,13,6,68.0,32.0
11.818181818181818,22,10,12,45.0,55.0
15.736842105263158,19,7,12,37.0,63.0
12.555555555555555,9,6,3,67.0,33.0
24.0,2,2,0,100.0,0.0
16.0,9,7,2,78.0,22.0
8.5,2,2,0,100.0,0.0
191.5,2,0,2,0.0,100.0
11.1,10,6,4,60.0,40.0
8.714285714285714,14,7,7,50.0,50.0
7.214285714285714,14,6,8,43.0,57.0
10.35,40,21,19,52.0,48.0
11.194444444444445,72,30,42,42.0,58.0
14.82857142857143,35,18,17,51.0,49.0
15.441176470588236,34,13,21,38.0,62.0
11.235294117647058,34,20,14,59.0,41.0
17.291666666666668,48,23,25,48.0,52.0
11.327586206896552,58,29,29,50.0,50.0
13.324324324324325,37,19,18,51.0,49.0
16.341463414634145,41,20,21,49.0,51.0
14.9625,80,46,34,57.0,42.0
15.7625,80,41,39,51.0,49.0
16.895833333333332,48,25,23,52.0,48.0
13.289473684210526,38,19,19,50.0,50.0
12.5625,32,21,11,66.0,34.0
20.347826086956523,23,13,10,57.0,43.0
9.125,16,11,5,69.0,31.0
22.454545454545453,11,5,6,45.0,55.0
20.2,5,2,3,40.0,60.0
10.5,4,1,3,25.0,75.0
81.0,1,0,1,0.0,100.0
32.6,5,4,1,80.0,20.0
8.666666666666666,9,6,3,67.0,33.0
11.631578947368421,19,9,10,47.0,53.0
11.829268292682928,41,20,21,49.0,51.0
16.081967213114755,61,25,36,41.0,59.0
15.686274509803921,51,26,25,51.0,49.0
18.363636363636363,22,11,11,50.0,50.0
13.03225806451613,62,27,35,44.0,56.0
24.85185185185185,54,27,27,50.0,50.0
16.272727272727273,55,19,36,35.0,65.0
17.14814814814815,54,27,27,50.0,50.0
20.596491228070175,57,28,29,49.0,51.0
16.270588235294117,85,47,38,55.0,45.0
25.84931506849315,73,35,38,48.0,52.0
26.545454545454547,66,33,33,50.0,50.0
23.347826086956523,23,14,9,61.0,39.0
11.107142857142858,28,11,17,39.0,61.0
11.074074074074074,27,14,13,52.0,48.0
22.40740740740741,27,16,11,59.0,41.0
11.857142857142858,21,10,11,48.0,52.0
8.666666666666666,3,1,2,33.0,67.0
12.5,2,1,1,50.0,50.0
16.0,1,1,0,100.0,0.0
12.666666666666666,6,3,3,50.0,50.0
9.2,10,5,5,50.0,50.0
11.26086956521739,23,9,14,39.0,61.0
15.977777777777778,45,17,28,38.0,62.0
12.76923076923077,65,28,37,43.0,57.0
17.62162162162162,37,20,17,54.0,46.0
19.676470588235293,34,18,16,53.0,47.0
25.634146341463413,41,24,17,59.0,41.0
16.346938775510203,49,22,27,45.0,55.0
19.535714285714285,56,24,32,43.0,57.0
30.0,70,26,44,37.0,63.0
12.528301886792454,53,19,34,36.0,64.0
13.637931034482758,58,26,32,45.0,55.0
20.596153846153847,52,29,23,56.0,44.0
16.314285714285713,35,14,21,40.0,60.0
33.6,20,11,9,55.0,45.0
8.0,21,12,9,57.0,43.0
32.75,32,13,19,41.0,59.0
34.666666666666664,18,5,13,28.0,72.0
16.318181818181817,22,9,13,41.0,59.0
13.0,11,2,9,18.0,82.0
10.0,11,4,7,36.0,64.0
21.166666666666668,12,5,7,42.0,58.0
16.333333333333332,3,1,2,33.0,67.0
4.75,4,3,1,75.0,25.0
11.7,10,7,3,70.0,30.0
16.125,8,7,1,88.0,12.0
21.0,9,5,4,56.0,44.0
17.77777777777778,18,7,11,39.0,61.0
11.588235294117647,34,14,20,41.0,59.0
18.75,56,14,42,25.0,75.0
33.523809523809526,42,12,30,29.0,71.0
23.454545454545453,55,21,34,38.0,62.0
23.614285714285714,70,20,50,29.0,71.0
23.732558139534884,86,24,62,28.0,72.0
18.578125,64,26,38,41.0,59.0
37.225,40,15,25,38.0,62.0
13.89655172413793,29,11,18,38.0,62.0
13.8,25,12,13,48.0,52.0
18.37037037037037,27,6,21,22.0,78.0
12.258064516129032,31,14,17,45.0,55.0
13.333333333333334,21,14,7,67.0,33.0
10.529411764705882,17,11,6,65.0,35.0
20.866666666666667,15,6,9,40.0,60.0
12.0,9,4,5,44.0,56.0
10.333333333333334,6,0,6,0.0,100.0
29.0,1,1,0,100.0,0.0
7.0,1,1,0,100.0,0.0
7.6,5,2,3,40.0,60.0
10.0,4,1,3,25.0,75.0
12.272727272727273,11,7,4,64.0,36.0
26.952380952380953,21,6,15,29.0,71.0
24.22222222222222,18,4,14,22.0,78.0
34.0,30,8,22,27.0,73.0
56.10909090909091,55,18,37,33.0,67.0
49.68627450980392,51,16,35,31.0,69.0
22.569620253164558,79,32,47,41.0,59.0
33.16494845360825,97,25,72,26.0,74.0
44.38775510204081,49,20,29,41.0,59.0
19.61111111111111,72,24,48,33.0,67.0
12.225,40,24,16,60.0,40.0
13.363636363636363,33,10,23,30.0,70.0
22.25925925925926,27,15,12,56.0,44.0
22.68,25,12,13,48.0,52.0
10.615384615384615,26,18,8,69.0,31.0
14.8,20,10,10,50.0,50.0
13.066666666666666,15,6,9,40.0,60.0
13.5,10,5,5,50.0,50.0
19.0,3,1,2,33.0,67.0
14.0,2,2,0,100.0,0.0
9.0,4,2,2,50.0,50.0
10.428571428571429,7,7,0,100.0,0.0
14.214285714285714,14,4,10,29.0,71.0
11.384615384615385,39,12,27,31.0,69.0
16.05263157894737,57,33,24,58.0,42.0
10.555555555555555,27,10,17,37.0,63.0
21.724137931034484,29,12,17,41.0,59.0
47.19512195121951,41,16,25,39.0,61.0
17.130434782608695,46,14,32,30.0,70.0
18.155555555555555,45,18,27,40.0,60.0
20.836363636363636,55,24,31,44.0,56.0
18.50943396226415,53,23,30,43.0,57.0
18.454545454545453,44,18,26,41.0,59.0
32.21818181818182,55,28,27,51.0,49.0
14.91891891891892,37,25,12,68.0,32.0
121.15,20,10,10,50.0,50.0
12.347826086956522,23,15,8,65.0,35.0
7.888888888888889,9,5,4,56.0,44.0
13.3125,16,7,9,44.0,56.0
9.0,6,4,2,67.0,33.0
10.166666666666666,6,4,2,67.0,33.0
11.333333333333334,3,3,0,100.0,0.0
42.333333333333336,3,3,0,100.0,0.0
5.0,3,1,2,33.0,67.0
9.428571428571429,7,4,3,57.0,43.0
9.3125,16,3,13,19.0,81.0
12.277777777777779,36,13,23,36.0,64.0
11.934426229508198,61,33,28,54.0,46.0
13.305555555555555,36,18,18,50.0,50.0
44.851851851851855,27,16,11,59.0,41.0
10.454545454545455,44,22,22,50.0,50.0
19.142857142857142,35,15,20,43.0,57.0
20.25,32,20,12,62.0,38.0
13.26923076923077,26,14,12,54.0,46.0
13.866666666666667,60,42,18,70.0,30.0
22.75,52,28,24,54.0,46.0
10.582278481012658,79,32,47,41.0,59.0
11.684931506849315,73,36,37,49.0,51.0
18.636363636363637,22,11,11,50.0,50.0
7.62962962962963,27,20,7,74.0,26.0
14.482758620689655,29,11,18,38.0,62.0
9.083333333333334,12,5,7,42.0,58.0
27.166666666666668,6,3,3,50.0,50.0
7.666666666666667,3,2,1,67.0,33.0
10.0,1,0,1,0.0,100.0
10.0,2,1,1,50.0,50.0
12.125,8,6,2,75.0,25.0
7.857142857142857,7,3,4,43.0,57.0
12.0625,16,8,8,50.0,50.0
9.380952380952381,42,22,20,52.0,48.0
19.443037974683545,79,45,34,57.0,43.0
10.2,30,17,13,57.0,43.0
14.256410256410257,39,20,19,51.0,49.0
12.909090909090908,33,20,13,61.0,39.0
12.91304347826087,46,24,22,52.0,48.0
10.116279069767442,43,27,16,63.0,37.0
12.51063829787234,47,25,22,53.0,47.0
14.461538461538462,39,21,18,54.0,46.0
11.52,50,31,19,62.0,38.0
45.65060240963855,83,40,43,48.0,52.0
32.83606557377049,61,26,35,43.0,57.0
11.606060606060606,33,15,18,45.0,55.0
14.5,20,15,5,75.0,25.0
16.85,20,13,7,65.0,35.0
6.928571428571429,14,9,5,64.0,36.0
25.933333333333334,15,5,10,33.0,67.0
12.4,5,4,1,80.0,20.0
11.0,2,0,2,0.0,100.0
224.0,1,1,0,100.0,0.0
6.0,2,2,0,100.0,0.0
26.75,4,3,1,75.0,25.0
7.8,10,6,4,60.0,40.0
24.555555555555557,18,7,11,39.0,61.0
10.959183673469388,49,23,26,47.0,53.0
12.487179487179487,78,43,35,55.0,45.0
47.17391304347826,46,28,18,61.0,39.0
14.774193548387096,31,18,13,58.0,42.0
16.774193548387096,62,28,34,45.0,55.0
17.466666666666665,45,22,23,49.0,51.0
18.173076923076923,52,21,31,40.0,60.0
13.8,50,21,29,42.0,58.0
18.737704918032787,61,27,34,44.0,56.0
16.095890410958905,73,29,44,40.0,60.0
12.094736842105263,95,46,49,48.0,52.0
12.05,60,38,22,63.0,37.0
10.821428571428571,28,17,11,61.0,39.0
15.8,35,15,20,43.0,57.0
16.08823529411765,34,17,17,50.0,50.0
46.73684210526316,19,14,5,74.0,26.0
25.666666666666668,12,6,6,50.0,50.0
19.916666666666668,12,9,3,75.0,25.0
29.6,5,2,3,40.0,60.0
10.6,5,4,1,80.0,20.0
365.6666666666667,3,3,0,100.0,0.0
21.4,5,4,1,80.0,20.0
20.307692307692307,13,5,8,38.0,62.0
13.16,25,8,17,32.0,68.0
19.424242424242426,33,13,20,39.0,61.0
13.231884057971014,69,29,40,42.0,58.0
10.74,50,28,22,56.0,44.0
10.214285714285714,28,18,10,64.0,36.0
22.58,50,25,25,50.0,50.0
28.8125,32,14,18,44.0,56.0
33.640625,64,33,31,52.0,48.0
20.07843137254902,51,27,24,53.0,47.0
13.487804878048781,41,22,19,54.0,46.0
19.383333333333333,60,23,37,38.0,62.0
13.328125,64,25,39,39.0,61.0
12.666666666666666,36,17,19,47.0,53.0
12.075,40,25,15,62.0,38.0
21.526315789473685,38,21,17,55.0,45.0
14.857142857142858,21,12,9,57.0,43.0
16.444444444444443,27,12,15,44.0,56.0
23.96153846153846,26,13,13,50.0,50.0
16.9375,16,5,11,31.0,69.0
9.166666666666666,6,3,3,50.0,50.0
9.666666666666666,3,1,2,33.0,67.0
10.0,1,1,0,100.0,0.0
10.0,4,2,2,50.0,50.0
15.5,4,3,1,75.0,25.0
5.777777777777778,9,6,3,67.0,33.0
14.4,5,3,2,60.0,40.0
14.2,15,4,11,27.0,73.0
24.1875,32,14,18,44.0,56.0
18.058823529411764,34,11,23,32.0,68.0
18.833333333333332,48,23,25,48.0,52.0
22.48936170212766,47,14,33,30.0,70.0
28.49019607843137,51,28,23,55.0,45.0
27.49122807017544,57,26,31,46.0,54.0
37.53846153846154,65,26,39,40.0,60.0
14.862068965517242,58,34,24,59.0,41.0
20.464285714285715,28,16,12,57.0,43.0
14.666666666666666,18,12,6,67.0,33.0
6.944444444444445,18,6,12,33.0,67.0
17.130434782608695,23,15,8,65.0,35.0
9.714285714285714,21,9,12,43.0,57.0
29.633333333333333,30,16,14,53.0,47.0
94.875,24,15,9,62.0,38.0
14.666666666666666,6,3,3,50.0,50.0
28.307692307692307,13,7,6,54.0,46.0
345.6666666666667,6,3,3,50.0,50.0
31.5,2,1,1,50.0,50.0
7.0,5,1,4,20.0,80.0
12.727272727272727,11,6,5,55.0,45.0
6.857142857142857,7,4,3,57.0,43.0
20.357142857142858,14,3,11,21.0,79.0
11.521739130434783,23,10,13,43.0,57.0
61.644444444444446,45,19,26,42.0,58.0
18.32,50,17,33,34.0,66.0
27.863636363636363,44,7,37,16.0,84.0
30.09090909090909,55,21,34,38.0,62.0
32.582089552238806,67,20,47,30.0,70.0
21.65909090909091,44,22,22,50.0,50.0
21.73170731707317,41,11,30,27.0,73.0
10.733333333333333,30,19,11,63.0,37.0
18.85,20,13,7,65.0,35.0
11.866666666666667,15,10,5,67.0,33.0
21.444444444444443,18,8,10,44.0,56.0
14.0,12,7,5,58.0,42.0
14.5,14,3,11,21.0,79.0
7.888888888888889,9,1,8,11.0,89.0
25.142857142857142,7,5,2,71.0,29.0
99.25,4,3,1,75.0,25.0
12.0,1,0,1,0.0,100.0
12.25,4,3,1,75.0,25.0
9.625,8,5,3,62.0,38.0
9.461538461538462,13,5,8,38.0,62.0
8.777777777777779,45,17,28,38.0,62.0
11.411764705882353,68,33,35,49.0,51.0
11.707317073170731,41,19,22,46.0,54.0
23.29032258064516,31,13,18,42.0,58.0
45.93478260869565,46,20,26,43.0,57.0
61.2,45,18,27,40.0,60.0
24.574468085106382,47,20,27,43.0,57.0
16.022727272727273,44,17,27,39.0,61.0
15.081632653061224,49,20,29,41.0,59.0
28.333333333333332,69,38,31,55.0,45.0
10.821428571428571,56,23,33,41.0,59.0
8.083333333333334,48,27,21,56.0,44.0
14.75,36,17,19,47.0,53.0
10.0,19,8,11,42.0,58.0
8.619047619047619,21,14,7,67.0,33.0
17.80952380952381,21,6,15,29.0,71.0
8.545454545454545,11,4,7,36.0,64.0
9.142857142857142,7,6,1,86.0,14.0
15.0,2,0,2,0.0,100.0
11.666666666666666,3,3,0,100.0,0.0
6.0,2,2,0,100.0,0.0
10.75,4,1,3,25.0,75.0
11.6,10,6,4,60.0,40.0
11.928571428571429,14,4,10,29.0,71.0
19.934782608695652,46,26,20,57.0,43.0
9.735294117647058,68,33,35,49.0,51.0
10.35,40,23,17,57.0,42.0
21.153846153846153,39,15,24,38.0,62.0
20.625,56,26,30,46.0,54.0
14.263157894736842,57,24,33,42.0,58.0
15.384615384615385,65,25,40,38.0,62.0
21.924242424242426,66,25,41,38.0,62.0
15.704918032786885,61,29,32,48.0,52.0
14.554054054054054,74,37,37,50.0,50.0
11.682926829268293,82,40,42,49.0,51.0
13.20754716981132,53,26,27,49.0,51.0
8.194444444444445,36,15,21,42.0,58.0
10.054054054054054,37,17,20,46.0,54.0
19.59090909090909,22,11,11,50.0,50.0
11.125,8,5,3,62.0,38.0
15.785714285714286,14,7,7,50.0,50.0
13.5,4,1,3,25.0,75.0
4.666666666666667,3,1,2,33.0,67.0
51.8,5,3,2,60.0,40.0
5.75,4,3,1,75.0,25.0
8.0,12,6,6,50.0,50.0
10.307692307692308,13,7,6,54.0,46.0
10.282051282051283,39,17,22,44.0,56.0
11.052631578947368,57,24,33,42.0,58.0
8.461538461538462,26,16,10,62.0,38.0
12.318181818181818,22,13,9,59.0,41.0
11.48,25,12,13,48.0,52.0
11.785714285714286,28,16,12,57.0,43.0
15.0,15,14,1,93.0,7.0
25.333333333333332,27,17,10,63.0,37.0
16.416666666666668,36,15,21,42.0,58.0
10.128205128205128,39,14,25,36.0,64.0
11.962264150943396,53,30,23,57.0,43.0
12.378378378378379,37,17,20,46.0,54.0
21.147058823529413,34,13,21,38.0,62.0
10.805555555555555,36,14,22,39.0,61.0
12.612903225806452,31,18,13,58.0,42.0
13.153846153846153,13,7,6,54.0,46.0
9.4,5,2,3,40.0,60.0
11.5,8,2,6,25.0,75.0
2.0,1,1,0,100.0,0.0
15.5,4,2,2,50.0,50.0
6.75,4,3,1,75.0,25.0
21.0,2,0,2,0.0,100.0
14.0,2,2,0,100.0,0.0
25.666666666666668,3,2,1,67.0,33.0
17.76923076923077,13,8,5,62.0,38.0
34.75,16,8,8,50.0,50.0
34.888888888888886,18,6,12,33.0,67.0
32.9,20,2,18,10.0,90.0
27.076923076923077,13,4,9,31.0,69.0
23.285714285714285,7,3,4,43.0,57.0
20.875,8,5,3,62.0,38.0
15.636363636363637,11,4,7,36.0,64.0
6.888888888888889,9,2,7,22.0,78.0
30.625,8,4,4,50.0,50.0
10.8,10,6,4,60.0,40.0
9.142857142857142,7,6,1,86.0,14.0
22.11111111111111,9,5,4,56.0,44.0
11.75,4,3,1,75.0,25.0
4.333333333333333,3,2,1,67.0,33.0
16.8,5,4,1,80.0,20.0
24.571428571428573,7,4,3,57.0,43.0
20.25,4,1,3,25.0,75.0
11.5,2,1,1,50.0,50.0
8.333333333333334,3,3,0,100.0,0.0
2.0,1,1,0,100.0,0.0
28.0,12,8,4,67.0,33.0
4.6,5,2,3,40.0,60.0
12.0,9,1,8,11.0,89.0
10.846153846153847,13,5,8,38.0,62.0
6.181818181818182,11,6,5,55.0,45.0
16.285714285714285,7,6,1,86.0,14.0
16.25,8,5,3,62.0,38.0
12.866666666666667,15,8,7,53.0,47.0
22.897435897435898,39,16,23,41.0,59.0
22.333333333333332,21,11,10,52.0,48.0
10.80952380952381,21,8,13,38.0,62.0
12.705882352941176,17,10,7,59.0,41.0
6.2,10,2,8,20.0,80.0
23.142857142857142,14,10,4,71.0,29.0
7.25,16,8,8,50.0,50.0
38.785714285714285,14,5,9,36.0,64.0
67.81818181818181,11,3,8,27.0,73.0
22.77777777777778,9,0,9,0.0,100.0
9.6,5,1,4,20.0,80.0
14.625,8,3,5,38.0,62.0
42.0,3,2,1,67.0,33.0
8.666666666666666,3,2,1,67.0,33.0
12.25,4,2,2,50.0,50.0
6.0,5,4,1,80.0,20.0
17.0,8,4,4,50.0,50.0
34.18181818181818,11,5,6,45.0,55.0
20.866666666666667,15,6,9,40.0,60.0
13.882352941176471,17,12,5,71.0,29.0
26.375,32,11,21,34.0,66.0
26.85,40,17,23,42.0,57.0
31.975609756097562,41,14,27,34.0,66.0
31.735294117647058,68,11,57,16.0,84.0
23.8,50,11,39,22.0,78.0
59.095238095238095,42,14,28,33.0,67.0
38.58620689655172,29,8,21,28.0,72.0
16.8,20,15,5,75.0,25.0
13.461538461538462,13,11,2,85.0,15.0
15.583333333333334,24,10,14,42.0,58.0
15.76923076923077,13,8,5,62.0,38.0
80.66666666666667,9,5,4,56.0,44.0
9.75,12,4,8,33.0,67.0
