Unnamed: 0,dt,dt_iso,city_id,temp,temp_min,temp_max,pressure,humidity,wind_speed,weather_main,weather_icon,avg_temp_f,weather_type,date,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
8380,1539640800,2018-10-15 22:00:00 ,4975802,286.37,285.15,287.15,1009,100,4,Mist,50d,55.79600000000005,6,2018-10-15 ,23.56,75.0,23.0,52.0,31.0,69.0
8382,1539644400,2018-10-15 23:00:00 ,4975802,286.58,285.15,287.15,1008,100,5,Mist,50n,56.17400000000002,6,2018-10-15 ,47.840707964601776,113.0,26.0,87.0,23.0,77.0
8384,1539648000,2018-10-16 00:00:00 ,4975802,286.98,285.15,288.15,1007,100,5,Mist,50n,56.89400000000008,6,2018-10-16 ,30.67708333333333,96.0,30.0,66.0,31.0,69.0
8386,1539651600,2018-10-16 01:00:00 ,4975802,287.79,286.15,289.15,1005,100,4,Mist,50n,58.352000000000075,6,2018-10-16 ,25.93846153846154,65.0,26.0,39.0,40.0,60.0
8388,1539655200,2018-10-16 02:00:00 ,4975802,288.14,287.15,289.15,1004,100,3,Rain,10n,58.982000000000006,7,2018-10-16 ,35.02325581395349,86.0,37.0,49.0,43.0,57.0
8390,1539658800,2018-10-16 03:00:00 ,4975802,289.11,288.15,290.15,1003,93,3,Rain,10n,60.728000000000065,7,2018-10-16 ,18.69230769230769,91.0,31.0,60.0,34.0,66.0
8392,1539662400,2018-10-16 04:00:00 ,4975802,289.13,288.15,290.15,1003,93,6,Rain,10n,60.76400000000004,7,2018-10-16 ,29.935483870967737,62.0,14.0,48.0,23.0,77.0
8394,1539666000,2018-10-16 05:00:00 ,4975802,287.3,286.15,289.15,1004,87,8,Rain,10n,57.47000000000007,7,2018-10-16 ,15.466666666666667,30.0,8.0,22.0,27.0,73.0
8395,1539669600,2018-10-16 06:00:00 ,4975802,286.66,285.15,289.15,1007,76,3,Rain,10n,56.318000000000076,7,2018-10-16 ,48.10344827586207,29.0,4.0,25.0,14.0,86.0
8397,1539673200,2018-10-16 07:00:00 ,4975802,285.37,284.15,287.15,1006,57,15,Clear,01n,53.996000000000045,1,2018-10-16 ,23.235294117647058,34.0,11.0,23.0,32.0,68.0
8398,1539676800,2018-10-16 08:00:00 ,4975802,283.67,282.15,285.15,1009,61,4,Clouds,02n,50.936000000000064,2,2018-10-16 ,21.65,20.0,6.0,14.0,30.0,70.0
8399,1539680400,2018-10-16 09:00:00 ,4975802,282.33,281.15,284.15,1010,45,5,Clear,01n,48.52400000000002,1,2018-10-16 ,15.0,5.0,2.0,3.0,40.0,60.0
8400,1539684000,2018-10-16 10:00:00 ,4975802,280.48,279.15,281.15,1011,48,3,Clear,01n,45.194000000000074,1,2018-10-16 ,12.857142857142858,7.0,3.0,4.0,43.0,57.0
8401,1539687600,2018-10-16 11:00:00 ,4975802,279.81,279.15,281.15,1013,52,3,Clear,01n,43.988000000000035,1,2018-10-16 ,8.333333333333334,3.0,1.0,2.0,33.0,67.0
8402,1539691200,2018-10-16 12:00:00 ,4975802,279.15,279.15,279.15,1014,56,6,Clear,01d,42.8,1,2018-10-16 ,53.0,2.0,2.0,0.0,100.0,0.0
8403,1539694800,2018-10-16 13:00:00 ,4975802,280.15,280.15,280.15,1015,56,5,Clear,01d,44.6,1,2018-10-16 ,9.0,1.0,0.0,1.0,0.0,100.0
8404,1539698400,2018-10-16 14:00:00 ,4975802,281.13,280.15,282.15,1015,49,6,Clear,01d,46.364000000000026,1,2018-10-16 ,9.0,1.0,1.0,0.0,100.0,0.0
8405,1539702000,2018-10-16 15:00:00 ,4975802,282.25,281.15,284.15,1014,43,6,Clouds,02d,48.38000000000004,2,2018-10-16 ,9.666666666666666,6.0,5.0,1.0,83.0,17.0
8406,1539705600,2018-10-16 16:00:00 ,4975802,283.12,282.15,284.15,1015,43,4,Clear,01d,49.94600000000007,1,2018-10-16 ,9.6,15.0,3.0,12.0,20.0,80.0
8407,1539709200,2018-10-16 17:00:00 ,4975802,284.3,283.15,285.15,1014,40,4,Clear,01d,52.070000000000064,1,2018-10-16 ,13.066666666666665,45.0,23.0,22.0,51.0,49.0
8408,1539712800,2018-10-16 18:00:00 ,4975802,285.12,284.15,286.15,1014,35,6,Clear,01d,53.54600000000005,1,2018-10-16 ,12.190476190476188,63.0,31.0,32.0,49.0,51.0
8409,1539716400,2018-10-16 19:00:00 ,4975802,285.81,285.15,286.15,1014,37,3,Clear,01d,54.788000000000046,1,2018-10-16 ,16.18918918918919,37.0,19.0,18.0,51.0,49.0
8410,1539720000,2018-10-16 20:00:00 ,4975802,285.81,285.15,286.15,1014,35,4,Clear,01d,54.788000000000046,1,2018-10-16 ,15.323529411764708,34.0,17.0,17.0,50.0,50.0
8411,1539723600,2018-10-16 21:00:00 ,4975802,285.65,285.15,286.15,1014,37,2,Clear,01d,54.5,1,2018-10-16 ,17.6046511627907,43.0,21.0,22.0,49.0,51.0
8412,1539727200,2018-10-16 22:00:00 ,4975802,284.98,284.15,286.15,1014,43,2,Clear,01d,53.294000000000075,1,2018-10-16 ,21.041666666666668,72.0,31.0,41.0,43.0,57.0
8413,1539730800,2018-10-16 23:00:00 ,4975802,282.15,280.15,285.15,1014,70,3,Clear,01n,48.2,1,2018-10-16 ,16.419354838709676,62.0,23.0,39.0,37.0,63.0
8414,1539734400,2018-10-17 00:00:00 ,4975802,278.75,276.15,280.15,1015,65,3,Clear,01n,42.08000000000004,1,2018-10-17 ,24.626865671641788,67.0,28.0,39.0,42.0,58.0
8415,1539738000,2018-10-17 01:00:00 ,4975802,276.72,274.15,280.15,1015,65,2,Clear,01n,38.426000000000094,1,2018-10-17 ,23.168831168831172,77.0,30.0,47.0,39.0,61.0
8416,1539741600,2018-10-17 02:00:00 ,4975802,276.57,274.15,280.15,1015,75,2,Clear,01n,38.156000000000034,1,2018-10-17 ,16.568627450980394,102.0,48.0,54.0,47.0,53.0
8417,1539745200,2018-10-17 03:00:00 ,4975802,275.89,272.15,279.15,1015,70,4,Clear,01n,36.932000000000016,1,2018-10-17 ,21.28205128205128,117.0,44.0,73.0,38.0,62.0
8418,1539748800,2018-10-17 04:00:00 ,4975802,275.23,272.15,279.15,1015,75,4,Clear,01n,35.74400000000007,1,2018-10-17 ,13.644444444444444,90.0,44.0,46.0,49.0,51.0
8419,1539752400,2018-10-17 05:00:00 ,4975802,274.79,272.15,279.15,1015,70,2,Clear,01n,34.952000000000076,1,2018-10-17 ,21.121951219512194,41.0,22.0,19.0,54.0,46.0
8420,1539756000,2018-10-17 06:00:00 ,4975802,276.01,275.15,277.15,1014,80,4,Clear,01n,37.148000000000025,1,2018-10-17 ,9.64,25.0,15.0,10.0,60.0,40.0
8421,1539759600,2018-10-17 07:00:00 ,4975802,274.35,272.15,278.15,1014,75,3,Clear,01n,34.160000000000075,1,2018-10-17 ,11.91891891891892,37.0,18.0,19.0,49.0,51.0
8422,1539763200,2018-10-17 08:00:00 ,4975802,274.94,271.15,278.15,1014,93,2,Clouds,04n,35.22200000000004,2,2018-10-17 ,12.904761904761903,21.0,13.0,8.0,62.0,38.0
8423,1539766800,2018-10-17 09:00:00 ,4975802,274.94,271.15,277.15,1013,93,2,Clouds,04n,35.22200000000004,2,2018-10-17 ,10.0,10.0,3.0,7.0,30.0,70.0
8424,1539770400,2018-10-17 10:00:00 ,4975802,275.45,272.15,278.15,1012,93,2,Clouds,04n,36.14000000000002,2,2018-10-17 ,41.5,6.0,2.0,4.0,33.0,67.0
8425,1539774000,2018-10-17 11:00:00 ,4975802,276.45,274.15,278.15,1011,93,3,Clouds,04n,37.940000000000026,2,2018-10-17 ,409.6,5.0,1.0,4.0,20.0,80.0
8426,1539777600,2018-10-17 12:00:00 ,4975802,277.29,275.15,279.15,1011,93,3,Clouds,04d,39.452000000000076,2,2018-10-17 ,12.2,5.0,1.0,4.0,20.0,80.0
8427,1539781200,2018-10-17 13:00:00 ,4975802,278.6,276.15,280.15,1011,75,2,Rain,10d,41.81000000000007,7,2018-10-17 ,9.666666666666666,9.0,5.0,4.0,56.0,44.0
8428,1539784800,2018-10-17 14:00:00 ,4975802,279.6,278.15,281.15,1010,70,4,Clouds,04d,43.6100000000001,2,2018-10-17 ,12.666666666666664,15.0,6.0,9.0,40.0,60.0
8429,1539788400,2018-10-17 15:00:00 ,4975802,280.8,279.15,282.15,1009,70,1,Rain,10d,45.77000000000007,7,2018-10-17 ,11.959183673469386,49.0,23.0,26.0,47.0,53.0
8430,1539792000,2018-10-17 16:00:00 ,4975802,283.12,281.15,286.15,1008,54,2,Clear,01d,49.94600000000007,1,2018-10-17 ,10.788732394366198,71.0,31.0,40.0,44.0,56.0
8431,1539795600,2018-10-17 17:00:00 ,4975802,285.58,284.15,287.15,1006,47,4,Clouds,03d,54.37400000000001,2,2018-10-17 ,36.31818181818182,66.0,36.0,30.0,55.0,45.0
8432,1539799200,2018-10-17 18:00:00 ,4975802,286.29,285.15,287.15,1006,47,5,Clouds,03d,55.65200000000008,2,2018-10-17 ,16.5,30.0,17.0,13.0,57.0,43.0
8433,1539802800,2018-10-17 19:00:00 ,4975802,286.64,286.15,288.15,1006,44,3,Clouds,04d,56.28200000000002,2,2018-10-17 ,12.8125,48.0,25.0,23.0,52.0,48.0
8434,1539806400,2018-10-17 20:00:00 ,4975802,286.36,286.15,287.15,1005,43,10,Clouds,02d,55.77800000000007,2,2018-10-17 ,13.551020408163266,49.0,24.0,25.0,49.0,51.0
8435,1539810000,2018-10-17 21:00:00 ,4975802,284.86,281.15,287.15,1007,87,2,Rain,10d,53.07800000000007,7,2018-10-17 ,18.45,60.0,35.0,25.0,58.0,42.0
8436,1539813600,2018-10-17 22:00:00 ,4975802,282.39,280.15,285.15,1007,81,4,Rain,10d,48.63200000000002,7,2018-10-17 ,22.70909090909091,55.0,30.0,25.0,55.0,45.0
8437,1539817200,2018-10-17 23:00:00 ,4975802,281.17,280.15,283.15,1008,81,4,Clouds,03n,46.436000000000064,2,2018-10-17 ,13.584615384615386,65.0,34.0,31.0,52.0,48.0
8438,1539820800,2018-10-18 00:00:00 ,4975802,280.33,279.15,281.15,1009,87,5,Rain,10n,44.92400000000002,7,2018-10-18 ,17.07070707070707,99.0,40.0,59.0,40.0,60.0
8439,1539824400,2018-10-18 01:00:00 ,4975802,279.51,278.15,280.15,1010,93,1,Clouds,02n,43.44800000000002,2,2018-10-18 ,14.73913043478261,92.0,42.0,50.0,46.0,54.0
8440,1539828000,2018-10-18 02:00:00 ,4975802,279.01,277.15,280.15,1011,93,1,Clouds,03n,42.54800000000002,2,2018-10-18 ,13.636363636363635,44.0,19.0,25.0,43.0,57.0
8441,1539831600,2018-10-18 03:00:00 ,4975802,278.5,277.15,279.15,1012,93,5,Clouds,04n,41.63000000000004,2,2018-10-18 ,15.862068965517242,29.0,19.0,10.0,66.0,34.0
8442,1539835200,2018-10-18 04:00:00 ,4975802,277.34,276.15,278.15,1011,80,3,Clouds,04n,39.542,2,2018-10-18 ,13.79310344827586,29.0,13.0,16.0,45.0,55.0
8443,1539838800,2018-10-18 05:00:00 ,4975802,277.15,277.15,277.15,1011,80,3,Clouds,04n,39.2,2,2018-10-18 ,9.125,24.0,11.0,13.0,46.0,54.0
8444,1539842400,2018-10-18 06:00:00 ,4975802,277.36,277.15,278.15,1012,60,5,Clear,01n,39.578000000000074,1,2018-10-18 ,20.75,16.0,10.0,6.0,62.0,38.0
8445,1539846000,2018-10-18 07:00:00 ,4975802,276.57,275.15,277.15,1014,80,2,Clear,01n,38.156000000000034,1,2018-10-18 ,13.538461538461537,13.0,7.0,6.0,54.0,46.0
8446,1539849600,2018-10-18 08:00:00 ,4975802,275.67,275.15,276.15,1014,69,3,Clouds,04n,36.53600000000007,2,2018-10-18 ,10.0,5.0,2.0,3.0,40.0,60.0
8447,1539853200,2018-10-18 09:00:00 ,4975802,275.0,273.15,276.15,1015,64,5,Snow,13n,35.33000000000004,8,2018-10-18 ,10.0,2.0,1.0,1.0,50.0,50.0
8450,1539856800,2018-10-18 10:00:00 ,4975802,274.84,273.15,276.15,1017,69,6,Snow,13n,35.041999999999994,8,2018-10-18 ,5.0,1.0,1.0,0.0,100.0,0.0
8452,1539860400,2018-10-18 11:00:00 ,4975802,273.98,273.15,275.15,1017,74,5,Snow,13n,33.49400000000007,8,2018-10-18 ,6.75,4.0,2.0,2.0,50.0,50.0
8453,1539864000,2018-10-18 12:00:00 ,4975802,273.47,272.15,274.15,1019,69,6,Snow,13d,32.57600000000009,8,2018-10-18 ,10.875,8.0,2.0,6.0,25.0,75.0
8455,1539867600,2018-10-18 13:00:00 ,4975802,275.73,275.15,276.15,1019,59,7,Clouds,02d,36.64400000000008,2,2018-10-18 ,8.928571428571429,14.0,4.0,10.0,29.0,71.0
8456,1539871200,2018-10-18 14:00:00 ,4975802,276.15,276.15,276.15,1021,51,7,Clouds,04d,37.4,2,2018-10-18 ,10.408163265306124,49.0,28.0,21.0,57.0,43.0
8457,1539874800,2018-10-18 15:00:00 ,4975802,276.64,275.15,277.15,1021,44,7,Clouds,02d,38.282000000000025,2,2018-10-18 ,13.171875,64.0,38.0,26.0,59.0,41.0
8458,1539878400,2018-10-18 16:00:00 ,4975802,277.42,276.15,279.15,1020,41,7,Clouds,03d,39.68600000000007,2,2018-10-18 ,11.705882352941178,51.0,25.0,26.0,49.0,51.0
8459,1539882000,2018-10-18 17:00:00 ,4975802,278.14,276.15,279.15,1021,38,7,Clear,01d,40.982000000000006,1,2018-10-18 ,16.90909090909091,33.0,23.0,10.0,70.0,30.0
8460,1539885600,2018-10-18 18:00:00 ,4975802,277.93,276.15,279.15,1020,38,6,Clouds,03d,40.60400000000005,2,2018-10-18 ,16.30188679245283,53.0,22.0,31.0,42.0,58.0
8461,1539889200,2018-10-18 19:00:00 ,4975802,278.29,277.15,279.15,1021,35,6,Clouds,02d,41.25200000000007,2,2018-10-18 ,14.125,56.0,22.0,34.0,39.0,61.0
8462,1539892800,2018-10-18 20:00:00 ,4975802,278.45,277.15,280.15,1021,35,8,Clear,01d,41.54000000000002,1,2018-10-18 ,15.10909090909091,55.0,28.0,27.0,51.0,49.0
8463,1539896400,2018-10-18 21:00:00 ,4975802,278.47,277.15,280.15,1022,38,5,Clear,01d,41.57600000000009,1,2018-10-18 ,13.648648648648651,37.0,14.0,23.0,38.0,62.0
8464,1539900000,2018-10-18 22:00:00 ,4975802,277.64,277.15,279.15,1022,44,6,Clear,01d,40.082000000000015,1,2018-10-18 ,27.857142857142854,63.0,40.0,23.0,63.0,37.0
8465,1539903600,2018-10-18 23:00:00 ,4975802,275.98,275.15,277.15,1023,55,1,Clear,01n,37.09400000000007,1,2018-10-18 ,26.228571428571428,70.0,42.0,28.0,60.0,40.0
8466,1539907200,2018-10-19 00:00:00 ,4975802,275.36,274.15,276.15,1023,59,2,Clear,01n,35.978000000000065,1,2018-10-19 ,26.91228070175439,114.0,51.0,63.0,45.0,55.0
8467,1539910800,2018-10-19 01:00:00 ,4975802,274.68,273.15,275.15,1023,71,5,Clear,01n,34.754000000000055,1,2018-10-19 ,14.310344827586205,58.0,27.0,31.0,47.0,53.0
8468,1539914400,2018-10-19 02:00:00 ,4975802,274.02,272.15,275.15,1024,74,4,Clear,01n,33.56600000000001,1,2018-10-19 ,19.407407407407412,27.0,16.0,11.0,59.0,41.0
8469,1539918000,2018-10-19 03:00:00 ,4975802,272.86,271.15,275.15,1023,74,4,Clear,01n,31.478000000000065,1,2018-10-19 ,15.5,38.0,14.0,24.0,37.0,63.0
8470,1539921600,2018-10-19 04:00:00 ,4975802,271.55,271.15,272.15,1024,79,4,Clear,01n,29.120000000000058,1,2018-10-19 ,12.3125,32.0,19.0,13.0,59.0,41.0
8471,1539925200,2018-10-19 05:00:00 ,4975802,271.93,270.15,274.15,1023,59,2,Clouds,04n,29.804000000000052,2,2018-10-19 ,16.523809523809526,21.0,9.0,12.0,43.0,57.0
8472,1539928800,2018-10-19 06:00:00 ,4975802,272.66,271.15,275.15,1024,74,3,Clouds,04n,31.11800000000009,2,2018-10-19 ,17.176470588235293,17.0,7.0,10.0,41.0,59.0
8473,1539932400,2018-10-19 07:00:00 ,4975802,273.51,272.15,276.15,1023,80,3,Clouds,02n,32.648000000000025,2,2018-10-19 ,121.125,8.0,6.0,2.0,75.0,25.0
8474,1539936000,2018-10-19 08:00:00 ,4975802,273.5,272.15,274.15,1023,74,3,Clouds,04n,32.63000000000004,2,2018-10-19 ,5.333333333333333,3.0,2.0,1.0,67.0,33.0
8475,1539939600,2018-10-19 09:00:00 ,4975802,273.78,272.15,276.15,1022,51,3,Clouds,04n,33.13399999999999,2,2018-10-19 ,8.2,5.0,4.0,1.0,80.0,20.0
8476,1539943200,2018-10-19 10:00:00 ,4975802,273.83,272.15,276.15,1022,80,3,Clear,01n,33.22400000000001,1,2018-10-19 ,23.0,2.0,2.0,0.0,100.0,0.0
8477,1539946800,2018-10-19 11:00:00 ,4975802,273.29,271.15,275.15,1022,64,4,Clouds,04n,32.25200000000007,2,2018-10-19 ,12.833333333333336,6.0,4.0,2.0,67.0,33.0
8478,1539950400,2018-10-19 12:00:00 ,4975802,273.79,270.15,276.15,1022,74,1,Clear,01d,33.15200000000008,1,2018-10-19 ,10.166666666666666,12.0,7.0,5.0,58.0,42.0
8479,1539954000,2018-10-19 13:00:00 ,4975802,275.13,273.15,276.15,1022,74,4,Clear,01d,35.564000000000036,1,2018-10-19 ,7.9,10.0,4.0,6.0,40.0,60.0
8480,1539957600,2018-10-19 14:00:00 ,4975802,277.63,276.15,279.15,1021,80,2,Clear,01d,40.064000000000036,1,2018-10-19 ,23.29787234042553,47.0,29.0,18.0,62.0,38.0
8481,1539961200,2018-10-19 15:00:00 ,4975802,280.59,279.15,282.15,1020,57,4,Clouds,02d,45.392,2,2018-10-19 ,15.44927536231884,69.0,30.0,39.0,43.0,57.0
8482,1539964800,2018-10-19 16:00:00 ,4975802,281.54,281.15,282.15,1020,57,4,Clouds,02d,47.102000000000075,2,2018-10-19 ,11.169491525423727,59.0,31.0,28.0,53.0,47.0
8483,1539968400,2018-10-19 17:00:00 ,4975802,283.12,282.15,285.15,1018,50,3,Clear,01d,49.94600000000007,1,2018-10-19 ,22.125,32.0,15.0,17.0,47.0,53.0
8484,1539972000,2018-10-19 18:00:00 ,4975802,284.54,284.15,285.15,1018,46,3,Clouds,02d,52.50200000000007,2,2018-10-19 ,13.447368421052632,38.0,13.0,25.0,34.0,66.0
8485,1539975600,2018-10-19 19:00:00 ,4975802,285.64,284.15,287.15,1015,54,6,Clouds,02d,54.482000000000006,2,2018-10-19 ,17.833333333333332,18.0,11.0,7.0,61.0,39.0
8486,1539979200,2018-10-19 20:00:00 ,4975802,286.14,284.15,287.15,1014,47,2,Clear,01d,55.38200000000002,1,2018-10-19 ,12.921052631578947,38.0,12.0,26.0,32.0,68.0
8487,1539982800,2018-10-19 21:00:00 ,4975802,286.77,286.15,287.15,1014,54,2,Clouds,02d,56.51600000000001,2,2018-10-19 ,10.185185185185183,27.0,18.0,9.0,67.0,33.0
8488,1539986400,2018-10-19 22:00:00 ,4975802,285.82,284.15,287.15,1014,58,4,Clear,01n,54.80600000000002,1,2018-10-19 ,10.76,25.0,13.0,12.0,52.0,48.0
8489,1539990000,2018-10-19 23:00:00 ,4975802,284.15,283.15,285.15,1013,66,2,Clouds,02n,51.8,2,2018-10-19 ,12.272727272727273,33.0,13.0,20.0,39.0,61.0
8490,1539993600,2018-10-20 00:00:00 ,4975802,282.1,279.15,285.15,1013,58,2,Clear,01n,48.1100000000001,1,2018-10-20 ,27.677966101694924,59.0,34.0,25.0,58.0,42.0
8491,1539997200,2018-10-20 01:00:00 ,4975802,281.94,279.15,285.15,1012,61,2,Clear,01n,47.82200000000004,1,2018-10-20 ,13.514285714285714,35.0,23.0,12.0,66.0,34.0
8492,1540000800,2018-10-20 02:00:00 ,4975802,282.63,280.15,284.15,1012,61,5,Clear,01n,49.064000000000036,1,2018-10-20 ,51.39130434782609,23.0,10.0,13.0,43.0,57.0
8493,1540004400,2018-10-20 03:00:00 ,4975802,283.99,283.15,285.15,1011,61,2,Clear,01n,51.512000000000064,1,2018-10-20 ,13.333333333333336,12.0,5.0,7.0,42.0,58.0
8494,1540008000,2018-10-20 04:00:00 ,4975802,283.8,282.15,285.15,1009,54,4,Clear,01n,51.170000000000066,1,2018-10-20 ,8.615384615384615,13.0,8.0,5.0,62.0,38.0
8495,1540011600,2018-10-20 05:00:00 ,4975802,283.82,283.15,285.15,1009,61,2,Clear,01n,51.20600000000003,1,2018-10-20 ,18.33333333333333,15.0,4.0,11.0,27.0,73.0
8496,1540015200,2018-10-20 06:00:00 ,4975802,283.31,282.15,285.15,1006,57,6,Clear,01n,50.288000000000046,1,2018-10-20 ,11.0,7.0,1.0,6.0,14.0,86.0
8497,1540018800,2018-10-20 07:00:00 ,4975802,283.34,282.15,285.15,1006,70,2,Clouds,04n,50.342,2,2018-10-20 ,13.333333333333336,6.0,3.0,3.0,50.0,50.0
8498,1540022400,2018-10-20 08:00:00 ,4975802,283.47,282.15,285.15,1006,71,6,Clouds,04n,50.57600000000009,2,2018-10-20 ,46.0,1.0,0.0,1.0,0.0,100.0
8499,1540026000,2018-10-20 09:00:00 ,4975802,283.81,282.15,285.15,1005,71,1,Clouds,04n,51.188000000000045,2,2018-10-20 ,39.0,2.0,1.0,1.0,50.0,50.0
8500,1540029600,2018-10-20 10:00:00 ,4975802,284.14,283.15,285.15,1003,76,2,Clouds,04n,51.78200000000002,2,2018-10-20 ,9.0,1.0,0.0,1.0,0.0,100.0
8501,1540033200,2018-10-20 11:00:00 ,4975802,284.6,283.15,286.15,1002,62,3,Clouds,04n,52.6100000000001,2,2018-10-20 ,19.285714285714285,7.0,3.0,4.0,43.0,57.0
8502,1540036800,2018-10-20 12:00:00 ,4975802,285.35,284.15,286.15,1003,71,2,Clouds,04d,53.96000000000008,2,2018-10-20 ,10.333333333333334,3.0,1.0,2.0,33.0,67.0
8503,1540040400,2018-10-20 13:00:00 ,4975802,285.74,285.15,286.15,1003,71,2,Clouds,04d,54.66200000000007,2,2018-10-20 ,41.42857142857143,14.0,6.0,8.0,43.0,57.0
8504,1540044000,2018-10-20 14:00:00 ,4975802,286.29,285.15,287.15,1002,71,2,Clouds,04d,55.65200000000008,2,2018-10-20 ,15.09375,32.0,18.0,14.0,56.0,44.0
8505,1540047600,2018-10-20 15:00:00 ,4975802,286.81,286.15,287.15,1002,67,2,Clouds,04d,56.58800000000005,2,2018-10-20 ,17.67241379310345,58.0,23.0,35.0,40.0,60.0
8506,1540051200,2018-10-20 16:00:00 ,4975802,287.28,286.15,288.15,1001,62,5,Clouds,04d,57.434,2,2018-10-20 ,12.53125,32.0,19.0,13.0,59.0,41.0
8507,1540054800,2018-10-20 17:00:00 ,4975802,288.25,287.15,290.15,1001,55,4,Clouds,04d,59.180000000000035,2,2018-10-20 ,90.95652173913044,23.0,11.0,12.0,48.0,52.0
8508,1540058400,2018-10-20 18:00:00 ,4975802,289.29,288.15,290.15,1000,51,3,Clear,01d,61.05200000000008,1,2018-10-20 ,15.297297297297295,37.0,19.0,18.0,51.0,49.0
8509,1540062000,2018-10-20 19:00:00 ,4975802,289.81,289.15,290.15,1000,48,2,Clear,01d,61.988000000000035,1,2018-10-20 ,18.175,40.0,15.0,25.0,38.0,62.0
8510,1540065600,2018-10-20 20:00:00 ,4975802,290.15,290.15,290.15,1000,48,1,Clear,01d,62.6,1,2018-10-20 ,20.928571428571427,42.0,17.0,25.0,40.0,60.0
8511,1540069200,2018-10-20 21:00:00 ,4975802,289.82,289.15,290.15,999,39,4,Clouds,02d,62.00600000000003,2,2018-10-20 ,14.375,48.0,29.0,19.0,60.0,40.0
8512,1540072800,2018-10-20 22:00:00 ,4975802,289.34,289.15,290.15,999,39,4,Clouds,02d,61.142,2,2018-10-20 ,16.783333333333335,60.0,38.0,22.0,63.0,37.0
8513,1540076400,2018-10-20 23:00:00 ,4975802,285.13,284.15,286.15,1000,47,2,Clear,01n,53.564000000000036,1,2018-10-20 ,12.311475409836063,61.0,33.0,28.0,54.0,46.0
8514,1540080000,2018-10-21 00:00:00 ,4975802,282.61,280.15,286.15,1000,81,3,Clear,01n,49.02800000000007,1,2018-10-21 ,13.292307692307695,65.0,28.0,37.0,43.0,57.0
8515,1540083600,2018-10-21 01:00:00 ,4975802,281.26,277.15,284.15,1000,61,2,Clear,01n,46.59800000000003,1,2018-10-21 ,11.307692307692307,26.0,14.0,12.0,54.0,46.0
8516,1540087200,2018-10-21 02:00:00 ,4975802,279.79,276.15,283.15,1001,87,3,Clear,01n,43.952000000000076,1,2018-10-21 ,10.625,24.0,13.0,11.0,54.0,46.0
8517,1540090800,2018-10-21 03:00:00 ,4975802,277.72,274.15,281.15,1001,65,2,Clear,01n,40.2260000000001,1,2018-10-21 ,12.111111111111109,18.0,8.0,10.0,44.0,56.0
8518,1540094400,2018-10-21 04:00:00 ,4975802,276.57,273.15,280.15,1001,93,1,Clear,01n,38.156000000000034,1,2018-10-21 ,5.285714285714286,7.0,4.0,3.0,57.0,43.0
8519,1540098000,2018-10-21 05:00:00 ,4975802,276.41,273.15,278.15,1001,86,1,Clear,01n,37.868000000000094,1,2018-10-21 ,23.66666666666667,9.0,7.0,2.0,78.0,22.0
8520,1540101600,2018-10-21 06:00:00 ,4975802,275.39,273.15,279.15,1001,81,5,Clouds,04n,36.032000000000025,2,2018-10-21 ,25.0,13.0,4.0,9.0,31.0,69.0
8521,1540105200,2018-10-21 07:00:00 ,4975802,276.58,272.15,280.15,1001,81,2,Clouds,04n,38.174000000000014,2,2018-10-21 ,10.4,5.0,4.0,1.0,80.0,20.0
8522,1540108800,2018-10-21 08:00:00 ,4975802,275.73,272.15,279.15,1001,81,1,Clouds,04n,36.64400000000008,2,2018-10-21 ,12.714285714285715,7.0,4.0,3.0,57.0,43.0
8523,1540112400,2018-10-21 09:00:00 ,4975802,276.22,272.15,280.15,1002,81,1,Clouds,04n,37.526000000000096,2,2018-10-21 ,14.0,7.0,5.0,2.0,71.0,29.0
8524,1540116000,2018-10-21 10:00:00 ,4975802,277.06,272.15,280.15,1003,81,4,Clouds,04n,39.038000000000046,2,2018-10-21 ,13.75,4.0,4.0,0.0,100.0,0.0
8525,1540119600,2018-10-21 11:00:00 ,4975802,277.4,273.15,280.15,1004,70,3,Clouds,04n,39.65,2,2018-10-21 ,16.666666666666668,3.0,1.0,2.0,33.0,67.0
8526,1540123200,2018-10-21 12:00:00 ,4975802,277.9,274.15,280.15,1005,60,3,Clouds,04d,40.55,2,2018-10-21 ,31.285714285714285,7.0,6.0,1.0,86.0,14.0
8527,1540126800,2018-10-21 13:00:00 ,4975802,277.89,275.15,280.15,1007,52,4,Clouds,04d,40.532000000000025,2,2018-10-21 ,20.5,10.0,1.0,9.0,10.0,90.0
8528,1540130400,2018-10-21 14:00:00 ,4975802,278.92,277.15,280.15,1007,60,6,Clouds,04d,42.386000000000074,2,2018-10-21 ,13.0,11.0,7.0,4.0,64.0,36.0
8529,1540134000,2018-10-21 15:00:00 ,4975802,279.25,277.15,281.15,1008,49,6,Clouds,04d,42.98000000000004,2,2018-10-21 ,17.448275862068964,29.0,18.0,11.0,62.0,38.0
8530,1540137600,2018-10-21 16:00:00 ,4975802,279.62,278.15,281.15,1008,48,10,Clear,01d,43.64600000000005,1,2018-10-21 ,33.763157894736835,38.0,11.0,27.0,29.0,71.0
8531,1540141200,2018-10-21 17:00:00 ,4975802,279.63,278.15,281.15,1008,48,8,Clouds,04d,43.66400000000003,2,2018-10-21 ,32.2,45.0,10.0,35.0,22.0,78.0
