dt_iso,city_id,pressure,humidity,wind_speed,avg_temp_f,weather_type,Average Trip Duration,Amount of Rides,Subscribers,Non Subscribers,Subscriber %,Non Subscriber %
2018-08-14,4930956,1013.0416666666666,94.875,2.4166666666666665,73.67225000000005,4.0,28.89892900253494,6709.0,3624.0,3085.0,54.0,46.0
2018-08-15,4930956,1010.3333333333334,84.20833333333333,2.625,75.14900000000003,6.0,27.724072423334217,8645.0,6727.0,1918.0,78.0,22.0
2018-08-16,4930956,1014.5833333333334,79.375,2.7083333333333335,78.83225000000006,1.0,87.31260838796709,8998.0,7143.0,1855.0,79.0,21.0
2018-08-17,4930956,1018.0416666666666,82.33333333333333,1.9166666666666667,75.13250000000004,[1. 6.],34.17662311015779,6587.0,5334.0,1253.0,81.0,19.0
2018-08-18,4930956,1010.3333333333334,90.79166666666667,2.375,76.31000000000003,7.0,41.921937920697054,9077.0,7049.0,2028.0,78.0,22.0
2018-08-19,4930956,1015.0833333333334,80.375,4.666666666666667,68.59550000000006,2.0,51.927423098794485,8635.0,6297.0,2338.0,73.0,27.0
2018-08-20,4930956,1020.2916666666666,82.95833333333333,3.7916666666666665,68.33112500000006,2.0,219.39285217749955,7518.0,3958.0,3560.0,53.0,47.0
2018-08-21,4930956,1020.7083333333334,85.54166666666667,2.3333333333333335,66.50952500000004,2.0,55.885472928220146,6780.0,3794.0,2986.0,56.0,44.0
2018-08-22,4930956,1008.7083333333334,88.16666666666667,3.0416666666666665,69.58325000000005,7.0,19.05965998917512,8208.0,6763.0,1445.0,82.0,18.0
2018-08-23,4930956,1010.6666666666666,68.16666666666667,3.25,69.39087500000004,1.0,26.46656145586329,8315.0,6821.0,1494.0,82.0,18.0
2018-08-24,4930956,1020.0833333333334,76.125,2.125,67.38500000000003,1.0,24.72824282268167,7969.0,6621.0,1348.0,83.0,17.0
2018-08-25,4930956,1024.5416666666667,80.0,2.875,71.03525000000005,1.0,42.77504159174753,8714.0,7001.0,1713.0,80.0,20.0
2018-08-26,4930956,1020.5833333333334,79.83333333333333,2.8333333333333335,69.25175000000003,2.0,119.37426238820787,8790.0,6570.0,2220.0,75.0,25.0
2018-08-27,4930956,1016.625,76.625,2.3333333333333335,76.82150000000006,1.0,105.5660482276865,6791.0,3608.0,3183.0,53.0,47.0
2018-08-28,4930956,1015.4583333333334,78.95833333333333,2.7916666666666665,80.36150000000005,1.0,30.97514142925934,7732.0,3491.0,4241.0,45.0,55.0
2018-08-29,4930956,1013.75,70.91666666666667,2.9166666666666665,85.25375000000007,1.0,34.16100083102096,6724.0,3942.0,2782.0,59.0,41.0
2018-08-30,4930956,1014.2916666666666,77.41666666666667,2.8333333333333335,80.80850000000005,[1. 2.],23.39472822102932,9387.0,7548.0,1839.0,80.0,20.0
2018-08-31,4930956,1024.7083333333333,69.25,4.0,69.82700000000006,2.0,22.17133944449886,9578.0,8030.0,1548.0,84.0,16.0
2018-09-01,4930956,1027.1666666666667,77.79166666666667,2.25,64.98650000000002,1.0,17.47533390849094,7581.0,6505.0,1076.0,86.0,14.0
2018-09-02,4930956,1024.8333333333333,75.83333333333333,2.625,69.23450000000007,1.0,40.91345394300432,9969.0,8005.0,1964.0,80.0,20.0
2018-09-03,4930956,1022.4166666666666,75.75,3.2083333333333335,78.77825000000004,1.0,45.817566090965904,7510.0,4854.0,2656.0,65.0,35.0
2018-09-04,4930956,1021.7916666666666,79.45833333333333,2.4166666666666665,80.84375000000004,1.0,67.54245077200818,6336.0,4241.0,2095.0,67.0,33.0
2018-09-05,4930956,1023.2083333333334,80.16666666666667,2.9166666666666665,76.19375000000005,1.0,36.004480474967146,5861.0,5212.0,649.0,89.0,11.0
2018-09-06,4930956,1019.5,79.04166666666667,3.75,78.70175000000003,1.0,16.83095912738678,8478.0,7333.0,1145.0,86.0,14.0
